Livre des anges,Book of Angels,Francesc Eiximenis,,Chantilly MS 143,https://arlima.net/ad/anges_livre_des.html,,,,Religious,
Certamen dedit ili ut vinceret,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17959
Gloria in altissimus deo,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=9468
Ibi eum videbitis,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=12024
Omne regnum in semplum,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17962
Pax vobis,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17964
Puer natus est,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17960
Querite dominum,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17961
Sermon sur la Passion Jhesucrist,Sermon on the Passion of Christ,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=11564
Si terrena dixi vobis,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=17963
Suscepimus deus,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=11584
Tota pulcra es amica mea,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=18628
Tu discipulus eius sie,,Jean Gerson,,Chantilly MS 145,,,,,Sermon! Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=11584
La Maison de conscience,,Jean Saulnier,,Chantilly 153! Chantilly MS 154,,,,,Religious! Female dedicatee,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=11929
Le Livre qui parle du prêtre! de l'église et de la messe,Treatise on the Church! her ministers! and the Mass,Olivier le Rouyer,,Chantilly MS 159,,,,,Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=3385
Mystère de la Résurrection,Mystery of the Resurrection,,,Chantilly MS 615,,,,,Play! Religious! Theatre! Mystery,
Le Paradis de la reine Sibylle,Paradise of the Queen Sibylle,Antoine de La Sale,,Chantilly MS 653,https://arlima.net/ad/antoine_de_la_sale.html#par,,,,Travel,
Le Paradis terrestre et l'Excursion aux îles Lipari,Earthly Paradise and the Excursion to the Lipari Isles,Antoine de La Sale,,Chantilly MS 653,https://arlima.net/ad/antoine_de_la_sale.html#exc,,,,Travel,
Belle Dame sans Merci,,Alain Chartier,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=2377
Confession de la belle fille,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=2380
Débat de l'homme marié et de l'homme non marié,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=9886
Débat de la noire et de la tannée,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=6383
Débat de réveille matin,,Alain Chartier,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=7339
Lettre du prêtre Jean,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=9680
Moralité du bien public,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=8509
Physiognomonie,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=15240
Ventes d'amour,,,,Chantilly MS 685,,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=8510
Secret des secrets,Secret of Secrets,Aristotle,,NE 15! Chantilly MS 685,https://arlima.net/qt/secret_des_secrets_en_francais.html,,,,,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=3731
Vie de sainte Catherine de Sienne,Life of St. Catherine of Sienna,,,Chantilly MS 741,,,,,Religious! Hagiography,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=11764
Pilgrimage of the Soul,,,,Hatfield House Marquis of Salisbury Cecil Papers MS 270,,,,,,
Missel,Missal,,,KBR ms. 9125,,,,,Paraliturgical,
Bestiaire,Bestiary,,,NE 4,https://arlima.net/ad/bestiaire.html,,,,,
Dits moraux des philosophes,Moral Sayings of the Philosophers,,Guillaume de Tignonville,NE 4,https://arlima.net/eh/guillaume_de_tignonville.html#dit,,,,,
Métamorphoses,Moralized Metamorphoses,Ovid,Philippe de Vitry,BnF fr. 373! NE 6,https://arlima.net/mp/ovide_moralise.html,,,,,
Histoire de Thèbes et de Troie,,,,NE 7,,,,,,
Faits des Romains,Deeds of the Romans,,,NE 8,https://arlima.net/eh/faits_des_romains.html,,,,,
Grandes chroniques de France,Great Chronicles of France,,,NE 9,https://arlima.net/eh/grandes_chroniques_de_france.html,,,,Chronicle,
Livre de Godeffroy de Bouillon,The Book of Godfrey of Bouillon,,,NE 10,,,,,,
Histoire de Lusignan,History of Lusignan,,,NE 11,,,,,,
Livre de l'information des princes,Book of Information for Princes,,Jean Golein,BnF fr. 1210! NE 14,https://arlima.net/il/jean_golein.html#inf,,,,,
Le Dit de la Panthère,The Tale of the Panther,Nicole de Margival,,NE 16,,,,,,
Le Livre de la Violette,The Romance of the Violet,Gerbert de Montreuil,,NE 16,https://arlima.net/eh/gerbert_de_montreuil.html#vio,,,,,
Le Roman de la Rose,The Romance of the Rose,Guillaume de Lorris! Jean de Meun,,NE 16,https://arlima.net/il/jean_de_meun.html#ros,,,,Allegory! Romance,
Le Testament de Jean de Meun,The Testament of Jean de Meun,Jean de Meun,,NE 16,https://arlima.net/qt/testament_maistre_jehan_de_meun.html,,,,,
Plusieurs balades et dictiés,Many Ballads and Tales,Christine de Pizan,,NE 17,,,,,Poetry,
A Saint's Life,,,,NE 18,,,,,Hagiography! Religious,
Renard de Montaubon en Prose,,,,NE 19,https://www.arlima.net/qt/renaut_de_montauban_en_prose.html,,,,,
Dit de la Pastoure,The Tale of the Shepherdess,Christine de Pizan,,BL Harley MS 4431! BnF fr. 836! NE 20,https://www.arlima.net/ad/christine_de_pizan.html#pas,,,,,
De morali principis institutione,The Moral Instruction of a Prince,Vincent of Beauvais,,NE 22,https://www.arlima.net/uz/vincent_de_beauvais.html#mor,,,,,
Les Dits Moraux des Philosophes,The Moral Sayings of Philosophers,Guillaume de Tignonville,,NE 23,https://www.arlima.net/eh/guillaume_de_tignonville.html#dit,,,,,
The Pilgrimage of the Life of Man,,John Lydgate,,NE 24,https://www.arlima.net/il/john_lydgate.html#pil,,,,Religious! Allegory,
Vie de Saint Etienne,Life of St. Stephen,,,NE 25,https://arlima.net/eh/etienne_saint.html,,,,Religious,
Légende dorée,The Golden Legend,Jacobus de Voragine,Jean de Vignay,NE 5! NE 30,https://arlima.net/il/jean_de_vignay.html#leg,,,,Hagiography! Religious,
Cité de Dieu,City of God,St. Augustine,Raoul de Presles,NE 2! NE 3! NE 31,https://arlima.net/qt/raoul_de_presles.html#cit,,,,Religious,
Des cas des nobles hommes et femmes,On the Fates of Famous Men and Women,Giovanni Boccaccio,Laurent de Premierfait,Arsenal fr. 5193! NE 28! NE 32,https://arlima.net/il/laurent_de_premierfait.html#cas,,,,,
Livre du Trésor,Book of Treasure,Brunetto Latini,,BnF fr. 568! NE 33,https://arlima.net/ad/brunetto_latini.html#tre,,,,,
Le Livre des Proprietez des Choses,On the Properties of Things,Bartholomeus Anglicus,Jean Corbechon,KBR ms. 9094! NE 13! NE 34,https://arlima.net/il/jean_corbechon.html,,,,Encyclopedia,
Nouveau Testament,,,,KBR ms. 9394-96! NE 35,,,,,Religious,
Pèlerinage de Vie humaine,Pilgrimage of Human Life (Pilgrimage of Man),Guillaume de Digulleville,,BnF fr. 829! NE 36,https://arlima.net/eh/guillaume_de_digulleville.html#vie,,,,Pilgrimage! Allegory,
Mortifiement de vaine plaisance,The Killing of Vain Pleasure,René d'Anjou,,NE 39,,,,,Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=6278
Le Montagne de contemplation,Mountain of Contemplation,Jean Gerson,,NE 40! BnF fr. 1835,https://arlima.net/il/jean_gerson.html#moc,,,,Religious,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=9739
Pontus et Sidoine,Ponthius and Sidonie,,,BL Royal 15 E VI! NE 41,https://arlima.net/mp/ponthus_et_sidoine.html,,,,Romance,
Melusine ou La noble histoire de Lusignan,Melusine or the Noble History of Lusignan,Jean d'Arras,,BL Cotton MS Otho D II! NE 42,https://www.arlima.net/il/jean_darras.html#mel,,,,Romance! Travel,
Confession,,,,NE 44,,,,,Religious,
Livre de la Cité des Dames,The Book of the City of Ladies,Christine de Pizan,,BnF fr. 24293! BL Harley MS 4431! BnF fr. 607! NE 21! NE 45,https://arlima.net/ad/christine_de_pizan.html#cit,,,,Allegory,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=4680
Le Livre des trois vertus,The Book of the Three Virtues,Christine de Pizan,,NE 46,https://arlima.net/ad/christine_de_pizan.html#ver,,,,Mirror of Princes,
Danse aux aveugles,Dance of the Blind,Pierre Michault,,NE 47,https://arlima.net/mp/pierre_michault.html#dan,,,,,
Instruction d'un jeune prince,Instruction of a Young Prince,Gilbert de Lannoy,,NE 48,,,,,Mirror of Princes,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=6234
Le Livre des herbes et arbres,,,,NE 49,,,,,Herbal,
Le Livre du gouvernement des rois,The Book of the Governance of Kings,Gilles de Rome,Henri de Gauchi,NE 50,,,,,Mirror of Princes! Translation,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=7520
Roman de Cleriadus et Meliadice,Cleriadus and Meliadice,,,NE 51,https://arlima.net/ad/cleriadus_et_meliadice.html,,,,Romance,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=4100
Livre de Consolation,The Consolation of Philosophy,Boethius,,NE 52,https://arlima.net/ad/boece_consolatio_francais.html,,,,,
Pierre de Provence et la belle Maguelonne,Pierre de Provence and the Beautiful Maguelonne,,,NE 54,https://arlima.net/mp/pierre_de_provence_et_la_belle_maguelonne.html,,,,Romance,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=8152
Paris et Vienne,,Pierre de la Cépède,,NE 55,https://arlima.net/mp/pierre_de_la_cepede.html,,,,Romance,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=3706
Sermons,,Jean Gerson,,NE 56,https://arlima.net/il/jean_gerson.html#sef,,,,Religious! Sermon,
Ung livre des eshecs,A Book of Chess,,,NE 57,,,,,Games,
Devisement du monde,The Travels of Marco Polo,Marco Polo,Grigoires,BnF fr. 5631! NE 37! NE 58,https://arlima.net/ad/devisement_du_monde.html,,,,Travel,
Psautier,Psalter,,,BnF fr. 13091! NE 26! NE 59,,,,,Paraliturgical! Religious,
Le Livre pour l'enseignement des filles,The Book of the Knight of the Tower! for the Education of His Daughters,Geoffroi de La Tour Landry,,NE 60,https://arlima.net/eh/geoffroi_de_la_tour_landry.html#,,,,Pedagogical,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=6827
La Vie Nostre Dame,The Life of Our Lady,,,NE 62,,,,,Religious,
Vies des saints,Lives of saints,,,NE 4! NE 62,https://arlima.net/uz/vies_de_saints.html,,,,Religious! Hagiography,
Ung livre de certains laiz et coustumes pour passer le temps,A Book of Certain Lais and Customs to Pass the Time,,,NE 63,,,,,,
Ung traictié de l'ame devote,A Treatise for the Devote Soul,,,NE 64,,,,,Religious,
Pourquoi Dieu fist l'omme a sa figure,Why God Made Man in His Image,,,NE 65,,,,,Religious! Theology,
Livre de la vroye ystoire de Troye,The Book of the True Story of Troy,,,NE 66,,,,,History,
Le Livre de Pierre Chastellain,Book of Pierre Chastellain,Pierre Chastellain,,NE 67,,,,,,
Bible,,,,BnF lat. 10426! NE 1! NE 68,,,,,Religious,
Le livre de l'exposition des Euvangilles,Exposition of the Gospels,,,NE 43! NE 68,,,,,Religious,
L'Abuzé en court,,,,NE 69,https://arlima.net/ad/abuze_en_court.html,,,,Allegory,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=3967
Livre du Pellerinaige en prose,,Guillaume de Digulleville,,NE 70,,,,,Religious! Allegory! Translation,
Les trois fils de rois,The Three Kings' Sons,,,BnF fr. 92! NE 73,https://arlima.net/qt/trois_fils_de_rois.html,,,,Romance! Chronicle,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=4136
Le Livre de Confession,Book on Confession,,,NE 61! NE 75,,,,,Religious,
Le Livre de Sapience qui enseigne a bien mourir,The Book of Wisdom! which teaches how to die well,,,NE 76,,,,,Religious,
Les Miracles de Nostre Dame,The Miracles of Our Lady,Gautier de Coinci,,BnF fr. 1533! NE 53! NE 77,https://arlima.net/eh/gautier_de_coinci.html#mir,,,,Religious! Poetry,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=2178
De la resurrection des mors,On the Resurrection of the Dead,,,NE 78,,,,,Religious,
Ung livre de la mort du duc de Bourgoigne,On the Death of the Duke of Burgundy,,,NE 79,,,,,,
Ung livre...nommé de pluseurs renvoys,,,,NE 80,,,,,,
Somme le roi,,Frère Laurent,,Beinecke MS 204! NE 81,https://arlima.net/il/laurent_dorleans.html,,,,Mirror of Princes,
Les Espitres et Euvengilles,The Epistles and the Gospels,,,NE 82! NE 88,,,,,Religious! Translation,
Des biens qui viennent d'orisons,The Good that Comes of Prayers,,,NE 83,,,,,Religious! Prayer,
Ung autre livre...que Monsgr de Maillé luy donna,Another book...that M. de Maillé gave to her,,,NE 84,,,,,,
Ung petit livre de dames et d'amours,A little book of ladies and loves,,,NE 85,,,,,Love,
Triboulet,,,,NE 86,https://arlima.net/qt/triboulet.html,,,,,
Jardin des nobles,Garden of Nobles,Pierre des Gros,,NE 87,https://arlima.net/mp/pierre_des_gros.html#,,,,Allegory,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=9679
Passion Jhesucrist,Passion of Christ,,,BnF fr. 975! Chantilly MS 37! NE 44! Chantilly MS 38! NE 71! NE 89,,,,,Religious! Passion,
De saince Clere,Life of St. Clair,,,NE 90,,,,,Religious! Hagiography,
Ung petit livre ... commencant Humane beate Marye virginis,,,,NE 91,,,,,Religious,
Ung petit livre...ystorié et commance! Tres noble,,,,NE 92,,,,,,
Ung autre petit livre commencant! S'ensuit une petite et briefve contemplacion,,,,NE 93,,,,,Religious,
Livre d'heures,Book of Hours,,,BnF lat. 1183! KBR ms. 11060-61! BL Add. MS 18850! BmQ ms. 42! NE 27! NE 29! NE 94,,,,,Paraliturgical,
Chapelet Notre-Dame,,,,NE 95,,,,,Religious,
Epistre Othea,,Christine de Pizan,,BnF fr. 848! BL Harley MS 4431! BnF fr. 606! NE 74! NE 96,https://arlima.net/ad/christine_de_pizan.html#oth,,,,,
Book of Prayers,,,,NE 100,,,,,,
A French Book,,,,NE 101,,,,,,
Troilus and Criseyde,,Geoffrey Chaucer,,NE 102,https://www.arlima.net/eh/geoffrey_chaucer.html#tro,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB625/track?counter=1&search_id=238732,,,
Ung livre,,,,NE 103,,,,,,
Pèlerinage de l'Ame,Pilgrimage of the Soul,Guillaume de Digulleville,,BnF fr. 829! NE 104,https://arlima.net/eh/guillaume_de_digulleville.html#ame,,,,Pilgrimage! Allegory! Poetry,
Alexander and Dindimus,,,,Oxford Bodley MS 264,,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB175/track?counter=1&search_id=125958,,,
Li Livres du Graunt Caam,,,,Oxford Bodley MS 264,,,,,,
Roman d'Alexandre en vers,Romance of Alexander in verse,,,Oxford Bodley MS 264,https://www.arlima.net/ad/alexandre_en_prose.html,,,,Romance,
Vita Sancti Gilberti Confessoris,Life of Gilbert of Sempringham,,,Oxford Digby MS 36,,,,,,
Lak of Stedfastnesse,,Geoffrey Chaucer,,Oxford Hatton MS 73,,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB616/track?counter=2&search_id=1121470,,,
Life of Our Lady,,John Lydgate,,Oxford Hatton MS 73,,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB2238,,,
Truth (Ballade of Good Counsel),,Geoffrey Chaucer,,Oxford Hatton MS 73,,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB626,,,
Virtues of the Mass,,John Lydgate,,Oxford Hatton MS 73,,,https://quod.lib.umich.edu/m/middle-english-dictionary/bibliography/BIB2227,,,
"Hymnus alter sive oratio - ""O magistra et ministra""",Another hymn or prayer -,,,Oxford Jesus College MS 124,,,,,,
"Oratio ad Virginem - ""Salve sancta mater Dei""","A Prayer to Our Lady - ""Hail Holy Mother of God""",,,Oxford Jesus College MS 124,,,,,,
"Oratio tercia - ""Ave amantissima! virgo Maria""","Third prayer - ""Hail most beloved Virgin Mary""",,,Oxford Jesus College MS 124,,,,,,
"Preces ad Virginem - ""Qui preberet iter lucis celi quasi preco""",Prayers to the Virgin,,,Oxford Jesus College MS 124,,,,,,
Book of Hours,,,,NE 98! NE 99! Pierpont Morgan Library MS M 253,,,,,,
Heures d'Anne de France,,,,PML M. 677,,,,,,
Pèlerinage de vie humaine en prose,Pilgrimage of Man in prose,Guillaume de Digulleville,,Ramsen! Antiquariat Heribert Tenschert (Sotheby's),https://arlima.net/eh/guillaume_de_digulleville.html#vie,,,,Religious! Allegory! Translation,
Le Temple de Boccace,The Temple of Boccaccio,Georges Chastellain,,NE 72! Vatican Library MS Reginense latino 1520,https://arlima.net/eh/george_chastelain.html#tep,,,,Female dedicatee,http://jonas.irht.cnrs.fr/consulter/oeuvre/detail_oeuvre.php?oeuvre=3953
Nova Statuta Angliae,New Statutes of England,,,Yale Law School Goldman Library MS G. St. 11.1,,,,,,
Histoire de la fondation de Nostre Dame du Puy,Story of the Foundation of Notre Dame du Puy,,,BnF fr. 2222,,,,,Translation! Religious! History,
Oroison a Nostre Dame 6,Prayer to Our Lady 6,,,BnF fr. 2222,,,,,,
